reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,case_folding,clean,token,normalization,normalization_join,stemming,cleaning
04da9e1f-9394-476a-8a26-5cbb503b28cd,arma hermawan,https://play-lh.googleusercontent.com/a/ACg8ocLyjaMo2yFOZy8yq2YPV0hs7tWRK3JHHGO_zf44ttip6xRBpg=mo,Habis update aplikasi Jogja kita kok fitur bayar tagihan dan tiketnya jadi tidak ada. Padahal biasa bayar listrik SM BPJS pakai aplikasi Jogja kita. Gimana nih bos,3,5,4.1.6,2023-03-15 15:03:50,"Hi Kak Arma Hermawan, terimakasih untuk ulasannya. Langsung download aplikasi Speedcash ya kak dan jika masih ada kendala, silahkan langsung menghubungi kami di Call Center (WA) : 0812-5245-6379 kami dengan senang hati siap untuk membantu kakak.",2023-03-21 11:47:04,4.1.6,negative,habis update aplikasi jogja kita kok fitur bayar tagihan dan tiketnya jadi tidak ada. padahal biasa bayar listrik sm bpjs pakai aplikasi jogja kita. gimana nih bos,habis update aplikasi jogja kita kok fitur bayar tagihan dan tiketnya jadi tidak ada padahal biasa bayar listrik sm bpjs pakai aplikasi jogja kita gimana nih bos,"['habis', 'update', 'aplikasi', 'jogja', 'kita', 'kok', 'fitur', 'bayar', 'tagihan', 'dan', 'tiketnya', 'jadi', 'tidak', 'ada', 'padahal', 'biasa', 'bayar', 'listrik', 'sm', 'bpjs', 'pakai', 'aplikasi', 'jogja', 'kita', 'gimana', 'nih', 'bos']","['habis', 'perbarui', 'aplikasi', 'jogjakita', 'kok', 'fitur', 'bayar', 'tagihan', 'dan', 'tiketnya', 'jadi', 'tidak', 'ada', 'padahal', 'biasa', 'bayar', 'listrik', 'sama', 'bpjs', 'pakai', 'aplikasi', 'jogjakita', 'bagaimana', 'nih', 'bos']",habis perbarui aplikasi jogjakita kok fitur bayar tagihan dan tiketnya jadi tidak ada padahal biasa bayar listrik sama bpjs pakai aplikasi jogjakita bagaimana nih bos,"['habis', 'baru', 'aplikasi', 'jogjakita', 'kok', 'fitur', 'bayar', 'tagihan', 'dan', 'tiket', 'jadi', 'tidak', 'ada', 'padahal', 'biasa', 'bayar', 'listrik', 'sama', 'bpjs', 'pakai', 'aplikasi', 'jogjakita', 'bagaimana', 'nih', 'bos']",habis baru aplikasi jogjakita kok fitur bayar tagihan dan tiket jadi tidak ada padahal biasa bayar listrik sama bpjs pakai aplikasi jogjakita bagaimana nih bos
61c113d8-a03e-46f1-a56e-3c0065d310ec,yensinino 23,https://play-lh.googleusercontent.com/a-/ALV-UjWI8eb9FCZkNFFAgqss2TSgPZWwr1ZEz-FHC1vddSunpcsXQA,"Agak tobat pakai jogjakita sekarang mau berangkat kerja pesan Jokit pas dapat drivernya ntah kemana ditelpon ngga diangkat, pas pulang kerja udah dapat ni dicancel alasan ban bocor oke lah ya, dialihin ni ke yang lain, giliran udah dekat ngga sampai² & tiba² cancel gtu aja padahal nunggu dari jam 20:45 sampai 21:09, padahal pelanggan lama loh sumpah tobat rasanya mau pakai jogkit lagi👎👎👎",1,1,,2023-03-14 21:31:06,"Hi Kak yensinino 23, terimakasih untuk ulasannya. Mohon maaf, saat ini kami dalam peningkatan pelayanan kak. Mengenai kendala kakak, silahkan langsung menghubungi kami di Call Center (WA) : 0812-5245-6379 kami dengan senang hati siap untuk membantu kakak.",2023-03-17 09:44:04,,negative,"agak tobat pakai jogjakita sekarang mau berangkat kerja pesan jokit pas dapat drivernya ntah kemana ditelpon ngga diangkat, pas pulang kerja udah dapat ni dicancel alasan ban bocor oke lah ya, dialihin ni ke yang lain, giliran udah dekat ngga sampai² & tiba² cancel gtu aja padahal nunggu dari jam 20:45 sampai 21:09, padahal pelanggan lama loh sumpah tobat rasanya mau pakai jogkit lagi👎👎👎",agak tobat pakai jogjakita sekarang mau berangkat kerja pesan jokit pas dapat drivernya ntah kemana ditelpon ngga diangkat pas pulang kerja udah dapat ni dicancel alasan ban bocor oke lah ya dialihin ni ke yang lain giliran udah dekat ngga sampai tiba cancel gtu aja padahal nunggu dari jam sampai padahal pelanggan lama loh sumpah tobat rasanya mau pakai jogkit lagi ,"['agak', 'tobat', 'pakai', 'jogjakita', 'sekarang', 'mau', 'berangkat', 'kerja', 'pesan', 'jokit', 'pas', 'dapat', 'drivernya', 'ntah', 'kemana', 'ditelpon', 'ngga', 'diangkat', 'pas', 'pulang', 'kerja', 'udah', 'dapat', 'ni', 'dicancel', 'alasan', 'ban', 'bocor', 'oke', 'lah', 'ya', 'dialihin', 'ni', 'ke', 'yang', 'lain', 'giliran', 'udah', 'dekat', 'ngga', 'sampai', 'tiba', 'cancel', 'gtu', 'aja', 'padahal', 'nunggu', 'dari', 'jam', 'sampai', 'padahal', 'pelanggan', 'lama', 'loh', 'sumpah', 'tobat', 'rasanya', 'mau', 'pakai', 'jogkit', 'lagi']","['agak', 'tobat', 'pakai', 'jogjakita', 'sekarang', 'mau', 'berangkat', 'kerja', 'pesan', 'jogjakita', 'pas', 'dapat', 'drivernya', 'entah', 'kemana', 'ditelpon', 'tidak', 'diangkat', 'pas', 'pulang', 'kerja', 'sudah', 'dapat', 'nih', 'dicancel', 'alasan', 'ban', 'bocor', 'ok', 'lah', 'ya', 'dialihkan', 'nih', 'ke', 'yang', 'lakan', 'giliran', 'sudah', 'dekat', 'tidak', 'sampai', 'tiba', 'batal', 'begitu', 'saja', 'padahal', 'tunggu', 'dari', 'jam', 'sampai', 'padahal', 'pelanggan', 'lama', 'loh', 'sumpah', 'tobat', 'rasanya', 'mau', 'pakai', 'jogjakita', 'lagi']",agak tobat pakai jogjakita sekarang mau berangkat kerja pesan jogjakita pas dapat drivernya entah kemana ditelpon tidak diangkat pas pulang kerja sudah dapat nih dicancel alasan ban bocor ok lah ya dialihkan nih ke yang lakan giliran sudah dekat tidak sampai tiba batal begitu saja padahal tunggu dari jam sampai padahal pelanggan lama loh sumpah tobat rasanya mau pakai jogjakita lagi,"['agak', 'tobat', 'pakai', 'jogjakita', 'sekarang', 'mau', 'berangkat', 'kerja', 'pesan', 'jogjakita', 'pas', 'dapat', 'driver', 'entah', 'kemana', 'telpon', 'tidak', 'angkat', 'pas', 'pulang', 'kerja', 'sudah', 'dapat', 'nih', 'cancel', 'alasan', 'ban', 'bocor', 'ok', 'lah', 'ya', 'alih', 'nih', 'ke', 'yang', 'lak', 'giliran', 'sudah', 'dekat', 'tidak', 'sampai', 'tiba', 'batal', 'begitu', 'saja', 'padahal', 'tunggu', 'dari', 'jam', 'sampai', 'padahal', 'pelanggan', 'lama', 'loh', 'sumpah', 'tobat', 'rasa', 'mau', 'pakai', 'jogjakita', 'lagi']",agak tobat pakai jogjakita sekarang mau berangkat kerja pesan jogjakita pas dapat driver entah kemana telpon tidak angkat pas pulang kerja sudah dapat nih cancel alasan ban bocor ok lah ya alih nih ke yang lak giliran sudah dekat tidak sampai tiba batal begitu saja padahal tunggu dari jam sampai padahal pelanggan lama loh sumpah tobat rasa mau pakai jogjakita lagi
02d170e7-abec-4661-8282-399b00e21f93,Elyz13,https://play-lh.googleusercontent.com/a/ACg8ocLny1kEOZwC_DK6AsQy70hCTX2NcDdFsGJqwUHXA8GsIYkrow=mo,"UI makin menyulitkan dan untuk fitur seperti bayar pajak dll, sudah tidak ada jadi tidak ada alasan untuk download juga toh sama kek gojek dkk",3,6,4.1.5,2023-03-14 06:39:26,"Hi Kak Elyz13, terimakasih untuk ulasannya. Mohon maaf, saat ini kami dalam peningkatan pelayanan kak. Mengenai kendala kakak, silahkan langsung menghubungi kami di Call Center (WA) : 0812-5245-6379 kami dengan senang hati siap untuk membantu kakak.",2023-03-17 09:20:03,4.1.5,negative,"ui makin menyulitkan dan untuk fitur seperti bayar pajak dll, sudah tidak ada jadi tidak ada alasan untuk download juga toh sama kek gojek dkk",ui makin menyulitkan dan untuk fitur seperti bayar pajak dll sudah tidak ada jadi tidak ada alasan untuk download juga toh sama kek gojek dkk,"['ui', 'makin', 'menyulitkan', 'dan', 'untuk', 'fitur', 'seperti', 'bayar', 'pajak', 'dll', 'sudah', 'tidak', 'ada', 'jadi', 'tidak', 'ada', 'alasan', 'untuk', 'download', 'juga', 'toh', 'sama', 'kek', 'gojek', 'dkk']","['ui', 'makin', 'menyulitkan', 'dan', 'untuk', 'fitur', 'seperti', 'bayar', 'pajak', 'dll', 'sudah', 'tidak', 'ada', 'jadi', 'tidak', 'ada', 'alasan', 'untuk', 'download', 'juga', 'toh', 'sama', 'kayak', 'gojek', 'dkk']",ui makin menyulitkan dan untuk fitur seperti bayar pajak dll sudah tidak ada jadi tidak ada alasan untuk download juga toh sama kayak gojek dkk,"['ui', 'makin', 'sulit', 'dan', 'untuk', 'fitur', 'seperti', 'bayar', 'pajak', 'dll', 'sudah', 'tidak', 'ada', 'jadi', 'tidak', 'ada', 'alasan', 'untuk', 'download', 'juga', 'toh', 'sama', 'kayak', 'gojek', 'dkk']",ui makin sulit dan untuk fitur seperti bayar pajak dll sudah tidak ada jadi tidak ada alasan untuk download juga toh sama kayak gojek dkk
99e962fd-5044-4193-8f42-09baf73f004d,Ismanto -,https://play-lh.googleusercontent.com/a-/ALV-UjW1uc3JRXLa6UsVDumCA1BDgP5aA-HurgfrehTq7VO9mNeiNJg,setelah update malah ribet,1,1,,2023-03-13 14:57:20,"Hi Kak Ismanto, terima kasih untuk ulasannya. Setelah kakak Update Versi terbaru, terjadi kendala seperti apa kak? kakak bisa langsung menghubungi kami Call Center (WA) : 0812-5245-6379. Dengan senang hati kami siap untuk membantu kakak.",2023-03-17 09:14:26,,negative,setelah update malah ribet,setelah update malah ribet,"['setelah', 'update', 'malah', 'ribet']","['setelah', 'perbarui', 'malah', 'ribet']",setelah perbarui malah ribet,"['setelah', 'baru', 'malah', 'ribet']",setelah baru malah ribet
a31d1e88-daaf-4748-b7ec-802ead29605f,R. A. Salma N.,https://play-lh.googleusercontent.com/a-/ALV-UjW8oKLpgxYqXWBqX52IiOrPE2wm5e5q8Nq8_BvOKI82BV1rW6ET,"setelah di update malah ribet mau mesen jogjaride , menu home yg isinya video menurutku useless",2,13,4.1.5,2023-03-11 07:23:23,,,4.1.5,negative,"setelah di update malah ribet mau mesen jogjaride , menu home yg isinya video menurutku useless",setelah di update malah ribet mau mesen jogjaride menu home yg isinya video menurutku useless,"['setelah', 'di', 'update', 'malah', 'ribet', 'mau', 'mesen', 'jogjaride', 'menu', 'home', 'yg', 'isinya', 'video', 'menurutku', 'useless']","['setelah', 'di', 'perbarui', 'malah', 'ribet', 'mau', 'pesan', 'jogjaride', 'menu', 'home', 'yang', 'isinya', 'video', 'menurutku', 'useless']",setelah di perbarui malah ribet mau pesan jogjaride menu home yang isinya video menurutku useless,"['setelah', 'di', 'baru', 'malah', 'ribet', 'mau', 'pesan', 'jogjaride', 'menu', 'home', 'yang', 'isi', 'video', 'menurut', 'useless']",setelah di baru malah ribet mau pesan jogjaride menu home yang isi video menurut useless
eea5d6a8-1c57-4453-81d5-fbac09704c07,Den Setya,https://play-lh.googleusercontent.com/a-/ALV-UjUiNleMGhu8eSDppAFoU6YWuz0wQEJGZRBmu77arInUo_EPtwQF,Update terbaru jadi jelek. buka app langsung disuguhi video yang unfaedah.,1,6,4.1.4,2023-03-10 13:36:02,,,4.1.4,negative,update terbaru jadi jelek. buka app langsung disuguhi video yang unfaedah.,update terbaru jadi jelek buka app langsung disuguhi video yang unfaedah ,"['update', 'terbaru', 'jadi', 'jelek', 'buka', 'app', 'langsung', 'disuguhi', 'video', 'yang', 'unfaedah']","['perbarui', 'terbaru', 'jadi', 'jelek', 'buka', 'aplikasi', 'langsung', 'disuguhi', 'video', 'yang', 'unfaedah']",perbarui terbaru jadi jelek buka aplikasi langsung disuguhi video yang unfaedah,"['baru', 'baru', 'jadi', 'jelek', 'buka', 'aplikasi', 'langsung', 'suguh', 'video', 'yang', 'unfaedah']",baru baru jadi jelek buka aplikasi langsung suguh video yang unfaedah
c1695018-d11f-4f33-a0ea-1fe1a5480c46,Hanifan Muhammad mukhtar,https://play-lh.googleusercontent.com/a/ACg8ocIsAnR9vjTHuAjPx1-z_ZwyZQxTgftkYJxYLqPheyW2XqnJMQ=mo,Lelet bangett nganter makanane terus titik restonya gak pernah tepat selalu mleset jauhhhh,1,1,,2023-03-05 18:41:21,,,,negative,lelet bangett nganter makanane terus titik restonya gak pernah tepat selalu mleset jauhhhh,lelet bangett nganter makanane terus titik restonya gak pernah tepat selalu mleset jauhhhh,"['lelet', 'bangett', 'nganter', 'makanane', 'terus', 'titik', 'restonya', 'gak', 'pernah', 'tepat', 'selalu', 'mleset', 'jauhhhh']","['lambat', 'banget', 'mengantar', 'makanane', 'terus', 'titik', 'restonya', 'tidak', 'pernah', 'tepat', 'selalu', 'meleset', 'jauh']",lambat banget mengantar makanane terus titik restonya tidak pernah tepat selalu meleset jauh,"['lambat', 'banget', 'antar', 'makanane', 'terus', 'titik', 'resto', 'tidak', 'pernah', 'tepat', 'selalu', 'meleset', 'jauh']",lambat banget antar makanane terus titik resto tidak pernah tepat selalu meleset jauh
8f2e03d1-f341-46f4-9937-d39cd0a96df1,Gatot Budiwismo,https://play-lh.googleusercontent.com/a/ACg8ocJPhwQS4WfPsSG3Fjwyo7eKDgBFfunqNFJ0UYtX2EJVXaP5Ew=mo,G bisa konec server mulu????,5,2,3.4.0,2023-03-04 21:33:03,,,3.4.0,negative,g bisa konec server mulu????,g bisa konec server mulu ,"['g', 'bisa', 'konec', 'server', 'mulu']","['tidak', 'bisa', 'konek', 'server', 'terus']",tidak bisa konek server terus,"['tidak', 'bisa', 'konek', 'server', 'terus']",tidak bisa konek server terus
22ecd010-f6a7-43ee-9326-81c9a62f1f4c,Yan Maurits Arfayan,https://play-lh.googleusercontent.com/a/ACg8ocLYcNt2_3t6wASaPeQQXP-czgoV2Ei3hutJ3bHEmgigiFDODg=mo,terbaik,5,2,3.4.0,2023-03-02 22:07:26,,,3.4.0,positive,terbaik,terbaik,['terbaik'],['terbaik'],terbaik,['terbaik'],terbaik
bb1cab09-adfe-4999-8d80-8b1a93ff0a3a,loven nia,https://play-lh.googleusercontent.com/a/ACg8ocLFWdLeo042N9Gm1MXoAZ8if4z36lzUq1wZ_t3iWi7c6UtEcA=mo,Msih jelek sih. Pelayanan CS nya juga gak oke. Pgen nyoba daftar aja susah bener masukin otp nya.,1,11,3.4.0,2023-02-28 20:03:27,,,3.4.0,negative,msih jelek sih. pelayanan cs nya juga gak oke. pgen nyoba daftar aja susah bener masukin otp nya.,msih jelek sih pelayanan cs nya juga gak oke pgen nyoba daftar aja susah bener masukin otp nya ,"['msih', 'jelek', 'sih', 'pelayanan', 'cs', 'nya', 'juga', 'gak', 'oke', 'pgen', 'nyoba', 'daftar', 'aja', 'susah', 'bener', 'masukin', 'otp', 'nya']","['masih', 'jelek', 'sih', 'pelayanan', 'customer', 'service', 'nya', 'juga', 'tidak', 'ok', 'ingin', 'mencoba', 'daftar', 'saja', 'susah', 'benar', 'memasuki', 'otp', 'nya']",masih jelek sih pelayanan customer service nya juga tidak ok ingin mencoba daftar saja susah benar memasuki otp nya,"['masih', 'jelek', 'sih', 'layanan', 'customer', 'service', 'nya', 'juga', 'tidak', 'ok', 'ingin', 'coba', 'daftar', 'saja', 'susah', 'benar', 'masuk', 'otp', 'nya']",masih jelek sih layanan customer service nya juga tidak ok ingin coba daftar saja susah benar masuk otp nya
4bbde419-c81c-43a4-894b-e1581e3e7c17,Nuzul Lestari,https://play-lh.googleusercontent.com/a/ACg8ocJm6q3P0_OKHTib0XPp1xzatVP10CW4YUZrxjuI0WDT_9cr6g=mo,bapak e baik,5,3,3.2.4,2023-02-27 19:03:06,,,3.2.4,positive,bapak e baik,bapak baik,"['bapak', 'baik']","['bapak', 'baik']",bapak baik,"['bapak', 'baik']",bapak baik
a30df418-aee5-495e-821b-d5c3b94268b6,Sires,https://play-lh.googleusercontent.com/a-/ALV-UjW7W6FjZf_AGDL7VKR9atc6TmWktYXtpVIEC9XWz4pcazDQnHvh,Susah bet mau otp,1,1,3.4.0,2023-02-26 18:02:05,,,3.4.0,negative,susah bet mau otp,susah bet mau otp,"['susah', 'bet', 'mau', 'otp']","['susah', 'banget', 'mau', 'otp']",susah banget mau otp,"['susah', 'banget', 'mau', 'otp']",susah banget mau otp
fa627571-2e46-42f9-9cd3-4d16aff6ff45,Jeanny Prastiyono,https://play-lh.googleusercontent.com/a-/ALV-UjWyBE-tKVse-1FnfNvFIUNAz8z0MI7zZYTxSFAC9AWsGDtQEfc,"dari tugu aja cari driver sulit bangett.. dah isi saldo padahal.. kek gini kan rugi dobel2.. buang2 waktu dan materi.. trus ilang uang dah krn ga bakal kepake saldonya lagi.. kalo blm siap bikin aplikasi, minimal jan nyusahin konsumen!!!",1,23,3.4.0,2023-02-23 04:17:42,,,3.4.0,negative,"dari tugu aja cari driver sulit bangett.. dah isi saldo padahal.. kek gini kan rugi dobel2.. buang2 waktu dan materi.. trus ilang uang dah krn ga bakal kepake saldonya lagi.. kalo blm siap bikin aplikasi, minimal jan nyusahin konsumen!!!",dari tugu aja cari driver sulit bangett dah isi saldo padahal kek gini kan rugi dobel buang waktu dan materi trus ilang uang dah krn ga bakal kepake saldonya lagi kalo blm siap bikin aplikasi minimal jan nyusahin konsumen ,"['dari', 'tugu', 'aja', 'cari', 'driver', 'sulit', 'bangett', 'dah', 'isi', 'saldo', 'padahal', 'kek', 'gini', 'kan', 'rugi', 'dobel', 'buang', 'waktu', 'dan', 'materi', 'trus', 'ilang', 'uang', 'dah', 'krn', 'ga', 'bakal', 'kepake', 'saldonya', 'lagi', 'kalo', 'blm', 'siap', 'bikin', 'aplikasi', 'minimal', 'jan', 'nyusahin', 'konsumen']","['dari', 'tugu', 'saja', 'cari', 'driver', 'sulit', 'banget', 'dah', 'isi', 'saldo', 'padahal', 'kayak', 'begini', 'kan', 'rugi', 'dobel', 'buang', 'waktu', 'dan', 'materi', 'terus', 'hilang', 'uang', 'dah', 'karena', 'tidak', 'bakal', 'dipakai', 'saldonya', 'lagi', 'kalau', 'belum', 'siap', 'bikkan', 'aplikasi', 'minimal', 'jangan', 'menyusahkan', 'konsumen']",dari tugu saja cari driver sulit banget dah isi saldo padahal kayak begini kan rugi dobel buang waktu dan materi terus hilang uang dah karena tidak bakal dipakai saldonya lagi kalau belum siap bikkan aplikasi minimal jangan menyusahkan konsumen,"['dari', 'tugu', 'saja', 'cari', 'driver', 'sulit', 'banget', 'dah', 'isi', 'saldo', 'padahal', 'kayak', 'begini', 'kan', 'rugi', 'dobel', 'buang', 'waktu', 'dan', 'materi', 'terus', 'hilang', 'uang', 'dah', 'karena', 'tidak', 'bakal', 'pakai', 'saldo', 'lagi', 'kalau', 'belum', 'siap', 'bik', 'aplikasi', 'minimal', 'jangan', 'susah', 'konsumen']",dari tugu saja cari driver sulit banget dah isi saldo padahal kayak begini kan rugi dobel buang waktu dan materi terus hilang uang dah karena tidak bakal pakai saldo lagi kalau belum siap bik aplikasi minimal jangan susah konsumen
d74ec47b-894d-4fd2-a801-50a894d26070,suroto bms,https://play-lh.googleusercontent.com/a/ACg8ocLBv73K08HaI2HtNJ85OEBNGSujWPPiUy47_HBk7HRQ9I-Mkw=mo,josssss tenan,5,0,3.4.0,2023-02-15 14:12:32,"Terimakasih untuk Rating dan Ulasannya ya kak, Semoga selalu setia menggunakan layanan JogjaKita. Jika ada kendala silahkan menghubungi Admin JogjaKita via Direct Message Instagram @jogjakita_official. Terimakasih",2023-02-21 09:24:49,3.4.0,positive,josssss tenan,josssss tenan,"['josssss', 'tenan']","['mantap', 'tenan']",mantap tenan,"['mantap', 'tenan']",mantap tenan
2c35102a-8607-4fb8-b5fb-1c252b3e122c,Deta Dinata,https://play-lh.googleusercontent.com/a-/ALV-UjWFeZroBHuQNzWri54QHY1QkqmZfasjboWi47I0aZITbwy3ro_9,"Pesan makanan pertama aman walaupun agak lambat. Pesanan kedua di aplikasi warung tersedia. Sampai lokasi driver bilang sudah tutup aplikasi. Tolong jika memang sudah tutup aplikasi jangan diaktifkan lagi di aplikasi nama tokonya. Kasian drivernya. Dan kenapa kita musti menjelaskan lagi tokonya apa dan dimana, harusnya aplikasi sudah menyediakan sarana supaya driver tidak kesusahan mencari alamat toko atau warung makanannya.",3,16,3.4.0,2023-02-15 14:04:53,"Hallo kak, Mohon maaf untuk ketidaknyamanannya. Perihal tersebut mohon infokan detail info terkait nama restonya ya, silahkan menghubungi Admin JogjaKita via Direct Message Instagram @jogjakita_official. Kami akan membantu hingga tuntas. Terimakasih",2023-02-21 09:26:10,3.4.0,negative,"pesan makanan pertama aman walaupun agak lambat. pesanan kedua di aplikasi warung tersedia. sampai lokasi driver bilang sudah tutup aplikasi. tolong jika memang sudah tutup aplikasi jangan diaktifkan lagi di aplikasi nama tokonya. kasian drivernya. dan kenapa kita musti menjelaskan lagi tokonya apa dan dimana, harusnya aplikasi sudah menyediakan sarana supaya driver tidak kesusahan mencari alamat toko atau warung makanannya.",pesan makanan pertama aman walaupun agak lambat pesanan kedua di aplikasi warung tersedia sampai lokasi driver bilang sudah tutup aplikasi tolong jika memang sudah tutup aplikasi jangan diaktifkan lagi di aplikasi nama tokonya kasian drivernya dan kenapa kita musti menjelaskan lagi tokonya apa dan dimana harusnya aplikasi sudah menyediakan sarana supaya driver tidak kesusahan mencari alamat toko atau warung makanannya ,"['pesan', 'makanan', 'pertama', 'aman', 'walaupun', 'agak', 'lambat', 'pesanan', 'kedua', 'di', 'aplikasi', 'warung', 'tersedia', 'sampai', 'lokasi', 'driver', 'bilang', 'sudah', 'tutup', 'aplikasi', 'tolong', 'jika', 'memang', 'sudah', 'tutup', 'aplikasi', 'jangan', 'diaktifkan', 'lagi', 'di', 'aplikasi', 'nama', 'tokonya', 'kasian', 'drivernya', 'dan', 'kenapa', 'kita', 'musti', 'menjelaskan', 'lagi', 'tokonya', 'apa', 'dan', 'dimana', 'harusnya', 'aplikasi', 'sudah', 'menyediakan', 'sarana', 'supaya', 'driver', 'tidak', 'kesusahan', 'mencari', 'alamat', 'toko', 'atau', 'warung', 'makanannya']","['pesan', 'makanan', 'pertama', 'aman', 'walaupun', 'agak', 'lambat', 'pesanan', 'kedua', 'di', 'aplikasi', 'warung', 'tersedia', 'sampai', 'lokasi', 'driver', 'bilang', 'sudah', 'tutup', 'aplikasi', 'tolong', 'jika', 'memang', 'sudah', 'tutup', 'aplikasi', 'jangan', 'diaktifkan', 'lagi', 'di', 'aplikasi', 'nama', 'tokonya', 'kasihan', 'drivernya', 'dan', 'kenapa', 'kita', 'musti', 'menjelaskan', 'lagi', 'tokonya', 'apa', 'dan', 'dimana', 'harusnya', 'aplikasi', 'sudah', 'menyediakan', 'sarana', 'supaya', 'driver', 'tidak', 'kesusahan', 'mencari', 'alamat', 'toko', 'atau', 'warung', 'makanannya']",pesan makanan pertama aman walaupun agak lambat pesanan kedua di aplikasi warung tersedia sampai lokasi driver bilang sudah tutup aplikasi tolong jika memang sudah tutup aplikasi jangan diaktifkan lagi di aplikasi nama tokonya kasihan drivernya dan kenapa kita musti menjelaskan lagi tokonya apa dan dimana harusnya aplikasi sudah menyediakan sarana supaya driver tidak kesusahan mencari alamat toko atau warung makanannya,"['pesan', 'makan', 'pertama', 'aman', 'walaupun', 'agak', 'lambat', 'pesanan', 'dua', 'di', 'aplikasi', 'warung', 'sedia', 'sampai', 'lokasi', 'driver', 'bilang', 'sudah', 'tutup', 'aplikasi', 'tolong', 'jika', 'memang', 'sudah', 'tutup', 'aplikasi', 'jangan', 'aktif', 'lagi', 'di', 'aplikasi', 'nama', 'toko', 'kasihan', 'driver', 'dan', 'kenapa', 'kita', 'musti', 'jelas', 'lagi', 'toko', 'apa', 'dan', 'mana', 'harus', 'aplikasi', 'sudah', 'sedia', 'sarana', 'supaya', 'driver', 'tidak', 'susah', 'cari', 'alamat', 'toko', 'atau', 'warung', 'makan']",pesan makan pertama aman walaupun agak lambat pesanan dua di aplikasi warung sedia sampai lokasi driver bilang sudah tutup aplikasi tolong jika memang sudah tutup aplikasi jangan aktif lagi di aplikasi nama toko kasihan driver dan kenapa kita musti jelas lagi toko apa dan mana harus aplikasi sudah sedia sarana supaya driver tidak susah cari alamat toko atau warung makan
